"3857"	[2835396.7699999954, 216555.2999999986, 105.38549600445997]
"3864"	[43291.26000000004, 4197.75, 52.41072639225186]
"3871"	[946893.9300000141, 51241.14999999994, 172.0686770852288]
"3878"	[503882.4100000049, 39906.34999999997, 156.24260775193952]
"3885"	[105463.38000000063, 8132.420000000001, 41.83394684648974]
"3899"	[4542612.459999881, 309029.9999999997, 181.20437432685313]
"3906"	[66783.69999999985, 4740.230000000005, 24.734703703703648]
"3920"	[998077.1799999606, 73474.15999999935, 29.776460514930655]
"3934"	[2039081.2499999746, 161378.45, 171.4089820107578]
"3962"	[241947.12999999974, 19748.69, 57.45597957729749]
"3969"	[126444.61000000038, 10280.580000000007, 98.32395800933155]
"3976"	[165908.50000000038, 18169.70999999999, 41.00556104794868]
"3990"	[3323194.240000054, 228522.19999999824, 74.57629406880577]
"3997"	[1278840.3300000026, 91226.45000000004, 175.25562971084042]
"4004"	[3186743.9099999657, 227721.23000000004, 181.72581603558197]
"4011"	[1837077.5299999812, 135238.65999999922, 130.54843163729257]
"4018"	[162666.19999999972, 16160.0, 63.66583170254392]
"4025"	[689172.7500000094, 57488.6600000002, 64.06141940881292]
"4039"	[70993.56000000001, 6956.840000000002, 104.09612903225808]
"4046"	[370626.15999999555, 32932.52000000006, 37.27508397867802]
"4067"	[735025.3299999832, 56098.67000000018, 50.70888789237552]
"4081"	[381499.5299999997, 35991.00000000001, 65.99196159833933]
"4095"	[320779.19000000186, 14674.109999999937, 132.17107128141816]
"4102"	[1297584.4399999627, 110695.02000000006, 97.94568538647061]
"4109"	[98787.17000000036, 7190.120000000008, 25.220109777891334]
"4116"	[435628.0400000031, 32360.459999999992, 113.4743526960154]
"4130"	[290232.82999999984, 22442.949999999983, 133.50176172953076]
"4137"	[1745507.2599999646, 135086.7, 140.8916990878977]
"4144"	[93929.10000000008, 7798.25, 63.89734693877556]
"4158"	[1581092.3499999836, 138509.33000000118, 151.37313068453648]
"4165"	[798842.8199999803, 46436.58999999984, 48.065151624547546]
"4172"	[647898.4900000017, 49839.120000000024, 86.51335158232096]
"4186"	[605952.2300000017, 37007.32999999956, 66.16643699497726]
"4193"	[524294.060000001, 41903.84000000009, 46.60391644444453]
"4200"	[1144563.8499999915, 93824.42000000004, 136.14414773403016]
"4214"	[895861.5700000052, 49986.56000000013, 114.60426890111363]
"4221"	[95719.7800000001, 6260.380000000007, 66.1962517289074]
"4228"	[2827634.519999935, 243891.56999999945, 191.53522454785173]
"4235"	[961178.6400000068, 87335.24000000006, 170.72444760213264]
"4249"	[508234.21000000014, 44659.939999999995, 104.68263851699282]
"4256"	[1532323.4299999701, 121077.3900000001, 162.0477400592185]
"4270"	[121480.63000000018, 8330.640000000003, 142.41574443141874]
"4277"	[2836499.299999973, 174640.28000000017, 123.11194878472104]
"4284"	[750427.7600000086, 63733.82000000002, 145.12236704699453]
"4291"	[2399683.039999979, 168577.86999999903, 78.90579508088844]
"4298"	[317578.9600000005, 24678.499999999996, 130.15531147541003]
"4312"	[14432363.530001504, 786295.0099999973, 250.29679558109476]
"4319"	[1124021.6000000096, 97972.91000000005, 148.19005932762158]
"4326"	[390659.1800000001, 31795.819999999992, 71.41849725776967]
"4333"	[9767.540000000003, 545.7000000000003, 114.91223529411768]
"4340"	[464097.8200000037, 38291.409999999996, 110.63118474374343]
"4347"	[128281.6800000008, 10521.10999999998, 24.560919012062186]
"4354"	[21667.74999999999, 1652.2799999999993, 81.1526217228464]
"4361"	[691973.6500000091, 45609.590000000484, 51.992910812233006]
"4368"	[446366.55000000814, 30300.169999999547, 50.49395361991042]
"4375"	[538023.6800000073, 37258.73999999999, 72.93258506167918]
"4382"	[616072.650000011, 40721.51999999991, 61.349596693886774]
"4389"	[18621.34999999999, 1210.2000000000003, 88.25284360189569]
"4396"	[299550.31999999896, 26083.849999999995, 124.96884438881892]
"4403"	[78604.18, 5669.1100000000015, 89.12038548752834]
"4410"	[332329.590000001, 26541.789999999943, 64.41744330296589]
"4417"	[314388.32000000175, 20638.18999999994, 112.76482065997193]
"4424"	[231847.2199999998, 13472.56000000004, 70.64205362583785]
"4431"	[108152.7299999997, 9188.560000000001, 126.49442105263124]
"4438"	[380110.90000000247, 27549.52999999977, 59.02343167701902]
"4445"	[165876.00999999946, 13155.069999999996, 103.09261031696673]
"4452"	[903666.9000000022, 60732.39000000025, 84.43906746402563]
"4459"	[499259.8400000054, 37280.6399999999, 103.0038869403766]
"4466"	[780077.0700000026, 57749.959999999985, 164.9560308733353]
"4473"	[539651.5800000003, 38463.759999999966, 144.17621693828488]
"4480"	[236843.66000000076, 14086.449999999992, 108.69374024782044]
"4487"	[260756.00999999925, 19049.689999999944, 81.28304551122172]
"4494"	[111927.00999999972, 10598.360000000019, 94.69290186125188]
"4501"	[346918.6500000011, 26443.309999999907, 81.7048162976922]
"4508"	[291564.4500000003, 22943.779999999977, 127.65518826619979]
"4515"	[197580.2200000004, 16406.850000000002, 155.33036163522044]
"4522"	[301305.6299999999, 22811.730000000036, 65.61533754355398]
"4529"	[173450.00000000047, 16264.45, 156.40216411181285]
"4536"	[326656.58999999904, 26379.409999999913, 87.55202090592309]
"4543"	[255470.64999999935, 20117.060000000016, 139.60144808743135]
"4550"	[20274.95000000001, 1236.1599999999999, 79.5096078431373]
"4557"	[705213.8999999966, 61261.00000000002, 68.26192043364598]
"4564"	[127333.28000000097, 11497.079999999984, 26.722619097586772]
"4571"	[198482.93000000058, 15746.389999999998, 116.89218492343969]
"4578"	[277984.3000000001, 19265.260000000002, 126.47147406733399]
"4585"	[305459.40999999945, 24538.369999999984, 114.23313762154056]
"4592"	[418030.0300000021, 34174.739999999874, 51.31721458384509]
"4599"	[630868.4100000111, 42141.43000000044, 46.465965235325264]
"4606"	[73418.55999999995, 4705.600000000002, 108.1274815905743]
"4613"	[432012.09999999974, 40423.04999999995, 98.881231403067]
"4620"	[271714.7900000003, 22080.260000000002, 132.60848706686204]
"4627"	[151893.15999999977, 10060.530000000004, 95.77122320302634]
"4634"	[392043.9799999998, 25476.21999999987, 44.19388794949835]
"4641"	[654196.9900000023, 43126.48000000022, 60.52335923767252]
"4648"	[3290717.1299999286, 127642.16000000451, 242.69615237111356]
"4655"	[223204.86999999982, 18577.17000000004, 74.75045880776953]
"4662"	[318578.52000000107, 25869.73999999999, 80.3882210446634]
"4669"	[537171.6900000009, 7301.910000000024, 126.03746832473038]
"4676"	[287057.0600000027, 19784.91999999989, 63.747959138352805]
"4683"	[220893.14000000033, 13452.140000000005, 96.08227055241424]
"4690"	[219356.55000000054, 19007.52000000002, 106.27739825581422]
"4697"	[3011558.9099999405, 128501.830000004, 230.03046975251607]
"4704"	[210791.9699999993, 17367.340000000022, 96.82681212677966]
"4711"	[248907.6900000005, 16630.38000000001, 121.12296350364987]
"4718"	[323797.5300000006, 20683.230000000003, 174.74232595790642]
"4725"	[724582.919999994, 49338.64, 75.82491837588887]
"4732"	[471081.0400000036, 28790.819999999985, 158.93422402159365]
"4739"	[165046.68000000005, 9954.75, 160.7075754625122]
"4746"	[177133.95000000004, 12337.749999999996, 153.6287510841284]
"4753"	[116492.86000000006, 7040.2299999999905, 86.87014168530952]
"4760"	[306910.8800000006, 20502.08, 151.560928395062]
"4767"	[377820.84000000125, 27078.6599999999, 80.43875665318315]
"4774"	[377146.2300000021, 30545.299999999927, 104.35700885445547]
"4781"	[201345.0900000006, 14496.920000000006, 110.62917032967066]
"4788"	[282637.07999999996, 20267.95, 160.2251020408163]
"4795"	[726306.6200000042, 53633.189999999995, 154.56620983188]
"4802"	[1360404.5600000033, 99031.34, 161.6642376708263]
"4809"	[23516.11, 1966.5, 99.22409282700423]
"4816"	[15061.679999999998, 1134.11, 99.08999999999999]
"4823"	[232000.72999999885, 17762.800000000003, 69.44050583657553]
"4830"	[1087.5, 54.74999999999999, 57.23684210526316]
"4837"	[579932.5700000061, 38450.93, 123.2587821466538]
"4844"	[207197.22000000125, 12938.990000000107, 42.73870049504976]
"4851"	[81231.29000000012, 4492.4100000000035, 83.48539568345336]
"4858"	[121852.15000000017, 7229.679999999992, 67.2473233995586]
"4865"	[53554.26000000005, 3813.65, 70.65205804749347]
"4872"	[259681.06999999963, 19490.090000000007, 106.64520328542079]
"4879"	[2153983.870000011, 141632.05000000366, 136.1815685654682]
"4886"	[143838.4399999999, 5392.330000000008, 204.02615602836863]
"4893"	[387489.63, 27240.899999999954, 102.37506737120212]
"4900"	[893378.6700000181, 46466.31999999982, 83.08953404018025]
"4907"	[594557.3300000002, 43800.31999999997, 90.924809603915]
"4914"	[400244.6900000002, 30607.98999999994, 107.73746702557206]
"4921"	[416134.7700000045, 26396.88999999946, 58.909225651189765]
"4928"	[63675.550000000025, 4273.300000000005, 94.8964977645306]
"4935"	[1172597.8100000166, 56037.32000000038, 162.61237137706513]
"4942"	[346596.05000000197, 21637.039999999895, 101.910041164364]
"4949"	[457069.9399999993, 38183.27999999958, 83.94305601469225]
"4956"	[457906.72000000166, 29459.98999999992, 76.16545575515663]
"4963"	[83755.34000000014, 7321.5900000000065, 28.143595430107574]
"4970"	[492268.5000000025, 36331.839999999975, 49.459308751130564]
"4977"	[24011.720000000005, 1418.8999999999996, 121.88690355329952]
"4984"	[758320.5299999929, 50117.039999999644, 70.43660876834413]
"4991"	[171534.74999999985, 11650.230000000012, 108.70389733840295]
"4998"	[752563.8600000178, 64877.299999999996, 114.37140729483554]
"5005"	[546346.0699999969, 51753.57, 67.41683983218125]
"5012"	[109781.07000000018, 8955.29, 48.04423194748367]
"5019"	[74302.72, 5442.180000000001, 150.71545638945233]
"5026"	[38899.10999999999, 4310.27, 52.0737751004016]
"5033"	[13375.509999999998, 826.6400000000002, 99.81723880597013]
"5040"	[235097.7200000015, 15770.430000000013, 106.0910288808671]
"5047"	[40344.819999999985, 2176.5, 155.17238461538454]
"5054"	[2868785.5300000524, 201343.8799999991, 118.83950000000218]
"5061"	[256623.9400000002, 16787.560000000063, 117.55562986715539]
"5068"	[2368222.140000003, 151590.09999999995, 90.46612193444888]
"5075"	[222040.64000000057, 15903.100000000019, 112.19840323395682]
"5082"	[129361.78000000029, 9114.349999999988, 104.74638056680186]
"5089"	[269014.3099999988, 16812.510000000126, 48.61997288993291]
"5096"	[542480.9200000053, 36281.49, 138.52934627170717]
"5103"	[29839.47000000003, 1676.9099999999994, 42.688798283261846]
"5110"	[227731.65000000142, 17869.420000000013, 45.29269093078787]
"5117"	[512574.3499999996, 31989.3999999998, 152.09921364985152]
"5124"	[2129782.799999978, 144481.99000000022, 155.57215485755864]
"5131"	[1119528.9800000265, 50058.610000000044, 91.93799622238865]
"5138"	[230017.73000000053, 16251.26999999996, 37.95045867018653]
"5145"	[1948928.4800000184, 108346.64000000268, 147.9487193501874]
"5152"	[4562.759999999999, 292.05000000000007, 87.74538461538461]
"5159"	[207495.7999999999, 16864.940000000013, 111.61689080150613]
"5166"	[243103.3600000013, 15191.04000000002, 60.821456092069376]
"5173"	[538897.5000000027, 47576.26, 61.57421160877544]
"5180"	[132404.52000000037, 11971.869999999999, 131.2235084241827]
"5187"	[836658.4300000106, 53395.67000000011, 90.87199196263828]
"5194"	[45346.009999999995, 3590.319999999997, 39.81212467076382]
"5201"	[20531.950000000004, 1210.2400000000007, 60.74541420118344]
"5208"	[42882.21000000004, 2289.7899999999995, 137.88491961414806]
"5215"	[372205.55000000313, 26142.13999999984, 56.352089326268455]
"5222"	[2367765.360000019, 89449.4800000013, 303.40406970784454]
"5229"	[140709.8500000002, 8508.149999999998, 82.1423525977818]
"5236"	[1818660.5799999698, 128221.14000000202, 75.89136120847813]
"5243"	[2697.3800000000006, 46.809999999999995, 79.33470588235296]
"5250"	[301648.7200000003, 17599.36999999996, 70.36359225565671]
"5257"	[2737128.8500000606, 166884.51999999993, 156.01509632923282]
"5264"	[209826.69999999995, 13769.370000000006, 157.88314522197138]
"5271"	[162025.24999999956, 11352.25, 136.1556722689072]
"5278"	[8430.079999999998, 674.9999999999999, 129.69353846153842]
"5285"	[41515.67999999999, 3023.399999999999, 133.92154838709675]
"5292"	[325442.7500000018, 23459.109999999848, 61.012889013873604]
"5299"	[521196.5799999942, 36656.099999999824, 82.49391896169583]
"5306"	[40092.79000000003, 1805.0299999999986, 154.20303846153857]
"5313"	[141891.77999999988, 9941.300000000028, 68.57988400193324]
"5327"	[906809.680000008, 46049.96999999987, 75.89000585823148]
"5334"	[427795.80000000045, 32241.31999999993, 103.15789727513877]
"5341"	[283069.90000000026, 18699.20999999993, 65.208454273209]
"5348"	[141751.20000000094, 10752.820000000012, 30.211253196931146]
"5355"	[30482.030000000006, 1857.2599999999998, 109.64758992805757]
"5362"	[550570.5100000004, 34073.97999999994, 78.75418538120445]
"5369"	[125365.16000000006, 8957.250000000022, 126.50369323915244]
"5376"	[95674.58000000013, 6679.269999999999, 123.61056847545237]
"5383"	[93371.33000000018, 8581.019999999993, 95.96231243576585]
"5390"	[193286.67000000022, 11700.190000000042, 79.90354278627541]
"5397"	[184357.24999999994, 13043.980000000021, 106.873768115942]
"5404"	[112672.80999999991, 6544.520000000005, 59.08380178290504]
"5411"	[286135.2200000005, 17010.079999999984, 75.10110761154868]
"5418"	[92974.18000000001, 6463.479999999999, 123.63587765957448]
"5425"	[868218.579999993, 49631.19999999987, 42.385206990821764]
"5432"	[314571.8599999996, 19847.669999999984, 142.14724807952985]
"5439"	[96383.65999999971, 5295.660000000004, 44.436911018902585]
"5446"	[376020.18999999913, 27545.01999999993, 77.64199669626247]
"5453"	[65492.44000000005, 3368.329999999999, 107.18893617021286]
"5460"	[394837.4300000038, 20568.019999999968, 50.33623533911318]
"5467"	[91009.71999999997, 6304.989999999995, 80.39727915194344]
"5474"	[204540.24999999997, 11779.670000000004, 102.27012499999998]
"5481"	[707547.1200000042, 35574.29999999966, 128.87925683060186]
"5488"	[60788.260000000104, 4686.59, 137.2195485327316]
"5495"	[25865.800000000014, 1562.1299999999997, 141.34316939890718]
"5502"	[80215.95000000001, 5843.939999999998, 129.17222222222225]
"5509"	[84617.42999999986, 6475.37, 90.49992513368969]
"5516"	[29228.200000000015, 1614.5199999999975, 51.8230496453901]
"5530"	[46004.19999999998, 2706.25, 154.89629629629624]
"5537"	[173554.24000000028, 13284.720000000054, 74.04191126279875]
"5544"	[43260.05, 2353.45, 113.24620418848168]
"5551"	[66397.38000000003, 4134.26, 114.67595854922286]
"5558"	[58673.49000000001, 4755.250000000002, 102.75567425569179]
"5565"	[160463.0000000001, 10386.290000000015, 80.47291875626885]
"5572"	[66398.0200000001, 4388.279999999999, 97.93218289085561]
"5579"	[23781.920000000016, 1712.55, 135.8966857142858]
"5586"	[21182.990000000016, 1614.1499999999999, 76.47288808664266]
"5593"	[332659.1000000003, 18507.619999999988, 89.61721443965526]
"5600"	[1422124.4800000098, 60333.020000000375, 197.10665003465138]
"5607"	[64247.159999999974, 4525.129999999998, 83.32964980544743]
"5614"	[370928.05000000086, 18068.299999999963, 148.4305922368951]
"5621"	[164162.38000000012, 9882.170000000007, 106.59894805194813]
"5628"	[177140.04, 8696.380000000017, 163.5642105263158]
"5635"	[195818.41999999987, 12675.650000000032, 83.0090801186943]
"5642"	[92776.41000000006, 4849.009999999999, 67.52286026200878]
"5649"	[84063.20000000011, 4807.600000000006, 59.95948644793161]
"5656"	[308255.0199999994, 21665.529999999908, 79.44717010309262]
"5663"	[350797.1100000004, 25720.47999999989, 112.94176110753394]
"5670"	[172081.78999999957, 11780.399999999996, 147.2042686056455]
"5677"	[27958.91000000003, 1672.3600000000001, 147.152157894737]
"5684"	[352504.05999999976, 19968.749999999774, 63.26347092605882]
"5691"	[538466.7500000047, 23380.249999999618, 148.87109482997087]
"5698"	[67140.62000000007, 3853.1899999999964, 91.22366847826096]
"5705"	[210923.87000000122, 10252.390000000012, 134.00500000000076]
"5712"	[26392.04000000003, 1595.0499999999965, 61.953145539906174]
"5719"	[31262.159999999996, 1550.0, 83.36576]
"5726"	[141825.15999999992, 9317.980000000018, 68.54768487191876]
"5740"	[220937.35999999975, 13258.350000000017, 106.27097643097632]
"5747"	[53704.299999999996, 2572.6699999999983, 104.28019417475727]
"5754"	[55571.69, 2842.92, 167.38460843373494]
"5761"	[24985.060000000005, 1380.4300000000003, 123.68841584158419]
"5768"	[37568.74000000001, 2076.8399999999992, 138.63003690036905]
"5775"	[70652.81, 4947.4, 157.00624444444443]
"5782"	[84545.73999999999, 4936.499999999999, 151.24461538461537]
"5789"	[50953.82000000006, 3066.5499999999993, 145.99948424068785]
"5796"	[41981.6, 2892.399999999999, 128.77791411042944]
"5803"	[51846.369999999995, 2635.1299999999983, 129.94077694235588]
"5810"	[42980.57000000002, 3207.789999999999, 111.92856770833339]
"5817"	[23894.770000000004, 1344.2100000000005, 110.6239351851852]
"5824"	[39365.49000000001, 2421.2699999999995, 125.768338658147]
"5831"	[19047.68, 1039.17, 123.68623376623377]
"5838"	[21274.56, 1249.42, 125.14447058823531]
"5845"	[67696.29000000004, 3802.1499999999965, 98.11056521739135]
"5852"	[34990.98000000001, 1962.31, 117.8147474747475]
"5859"	[382319.8700000003, 20713.17999999995, 147.1026818006927]
"5866"	[43938.880000000034, 4111.12, 57.43644444444449]
"5873"	[245328.98000000085, 11839.159999999987, 73.18883651551339]
"5880"	[39197.28999999999, 2912.2299999999996, 131.97740740740738]
"5887"	[20556.5, 1029.9800000000002, 103.82070707070707]
"5894"	[19172.01, 388.67, 84.83190265486725]
"5901"	[116294.73, 7486.530000000009, 84.76292274052477]
"5908"	[119577.56000000022, 8215.150000000027, 98.58001648804634]
"5915"	[107466.11999999994, 6112.329999999995, 53.439144704127266]
"5922"	[22758.920000000013, 1242.1899999999998, 120.41756613756621]
"5929"	[62029.32000000002, 3948.4999999999995, 148.75136690647489]
"5936"	[38543.65000000003, 2747.2200000000003, 56.76531664212081]
"5943"	[8608.539999999999, 609.1000000000001, 145.90745762711862]
"5950"	[20518.519999999997, 1026.17, 137.70818791946306]
"5957"	[149814.84999999992, 4370.060000000004, 228.02869101978678]
"5971"	[99345.36999999997, 5306.050000000013, 46.553594189315824]
"5978"	[9091.269999999997, 428.2700000000001, 105.71244186046508]
"5985"	[8055.579999999999, 413.1, 111.88305555555554]
"5992"	[8055.579999999999, 413.1000000000001, 111.88305555555554]
"6006"	[8859.5, 431.32000000000016, 104.22941176470589]
"6013"	[36294.24999999999, 2647.859999999999, 58.35088424437298]
"6020"	[111050.24999999999, 5603.580000000016, 115.07797927461138]
"6027"	[12777.419999999995, 706.4000000000001, 148.57465116279064]
"6034"	[17482.58, 1213.4499999999998, 118.92911564625851]
"6041"	[245876.58999999968, 15013.789999999994, 202.53425864909363]
"6048"	[12769.289999999997, 558.7500000000003, 155.72304878048777]
"6062"	[2012.1300000000003, 170.25, 44.714000000000006]
"9002"	[2378150.8300000206, 74260.41000000003, 1059.3099465478933]
"9023"	[19783.92, 495.0, 942.0914285714285]
"9037"	[60259.5, 1732.5, 538.03125]
"9912"	[2074.7000000000003, 28.049999999999997, 138.31333333333336]
"9919"	[3075.9300000000003, 279.90999999999997, 106.06655172413794]
"2161"	[42363.05000000001, 3593.9199999999973, 74.84637809187281]
"2238"	[1201462.5699999856, 67268.44, 378.29426007556225]
"2413"	[4313449.129999973, 282290.46000000014, 190.19573746637738]
"2448"	[1320221.4499999662, 88837.74999999978, 47.18446926375862]
"2511"	[58831.22000000002, 6038.420000000001, 79.07422043010756]
"2518"	[3296463.0399999856, 238570.0300000012, 118.05970345963705]
"2532"	[5162716.709999783, 401727.96999999176, 131.2165894014432]
"2539"	[5692590.53999996, 405140.3799999963, 147.89790958690466]
"2553"	[3031203.720000026, 216764.2600000004, 114.77919345677708]
"2560"	[9477118.400000278, 635447.2399999977, 124.93564648808635]
"2567"	[4096863.7200000333, 320410.3700000012, 72.20160938987053]
"2588"	[6668900.000000155, 436061.7299999861, 102.5432459444938]
"2595"	[7006184.7300000535, 494817.30999999313, 170.251378547824]
"2602"	[3955686.6800002777, 287550.3699999919, 85.07584910530535]
"2609"	[545442.5600000058, 43960.75999999988, 59.049752084010585]
"2616"	[13960337.200001812, 987537.0899999874, 153.06883764790425]
"2623"	[9788971.64000059, 633664.6299999821, 125.6671926671535]
"2630"	[2122661.3199999654, 148515.0600000003, 145.80720703393087]
"2637"	[7729136.929999823, 585856.4399999735, 144.15997258229643]
"2644"	[10865207.970000414, 728807.1399999968, 209.60737653369114]
"2651"	[8216717.130000156, 588666.6399999948, 119.86108545338074]
"2658"	[580667.5800000046, 43804.25, 114.34966128397097]
"2665"	[13308756.180000866, 746141.8699999808, 203.52269666015516]
"2672"	[1760675.189999985, 125165.69000000053, 143.07453193563992]
"2679"	[241918.1999999995, 14414.439999999968, 94.7955329153603]
"2686"	[4286.32, 143.07, 138.26838709677418]
"2693"	[2900.08, 98.01000000000002, 67.44372093023256]
"2700"	[247988.1500000004, 17508.100000000002, 190.4670890937023]
"2707"	[19370.210000000006, 745.1300000000011, 74.21536398467435]
"2714"	[117823.82000000011, 7248.2500000000055, 174.55380740740756]
"2840"	[854784.7999999974, 88165.51000000001, 101.97862085421109]
"2847"	[229417.4100000006, 19017.9, 67.12036571094224]
"2854"	[168128.55000000016, 10463.48, 95.3109693877552]
"2959"	[1634707.739999954, 139216.25000000026, 101.45272388754135]
"3064"	[19733.50999999999, 1904.96, 54.21293956043954]
"3162"	[1091589.9399999827, 100802.37, 73.45827321668793]
"3393"	[174386.7000000002, 15573.0, 80.17779310344837]
"3400"	[1684921.0499999668, 112457.99000000164, 133.4590930693043]
"3456"	[5558641.510000179, 388652.40999999136, 81.34637012863739]
"3477"	[12604954.15000021, 886888.25, 597.4761411575205]
"3484"	[362021.42000000057, 27804.03, 62.48212288574397]
"3540"	[1763929.199999965, 101481.08000000019, 145.15546412112946]
"3554"	[59992.62999999998, 4777.25, 90.48662141779786]
"3582"	[198783.8299999998, 13982.969999999996, 106.64368562231749]
"3596"	[14976.660000000002, 1165.5, 87.58280701754387]
"3624"	[1595418.100000008, 122970.10000000008, 179.28060456231128]
"3631"	[491601.78000000067, 44638.97999999998, 72.0823724340177]
"3645"	[2666042.11999997, 196768.44999999998, 160.4889308933283]
"3652"	[214179.4099999989, 14193.9, 134.95867044738432]
"3666"	[2887118.829999908, 180091.6700000003, 179.46906384036228]
"3715"	[1519038.2799999828, 74983.63000000219, 91.5800494363045]
"3722"	[3390362.629999885, 242803.1, 185.32648026674784]
"3757"	[4810832.209999847, 359557.57, 172.5549573170677]
"3778"	[869109.6000000036, 43755.6599999994, 61.673971047403036]
"3785"	[840950.0499999942, 57935.220000000096, 79.78653225806397]
"3806"	[2674333.9799999455, 147433.1800000002, 200.68542548401211]
"3813"	[590411.8899999972, 49336.450000000004, 77.99364464993359]
"3820"	[10944840.270001244, 624728.609999987, 171.61377743980876]
"3841"	[488523.8400000056, 46938.23000000019, 36.22720355951098]
"3855"	[608892.5400000004, 43707.05999999979, 54.58471896010761]
"3869"	[3316736.4800001383, 149820.83000000066, 44.89356361667756]
"3876"	[412853.6100000042, 34084.759999999995, 74.4282693347763]
"3890"	[1182942.8799999934, 81072.18999999815, 37.845694724381524]
"3911"	[354166.2199999986, 27858.500000000007, 64.1024832579183]
"3918"	[561659.2599999906, 41738.69999999956, 40.015621259617454]
"3925"	[1647608.1199999407, 110327.85999999978, 135.60560658435728]
"3932"	[1939364.659999974, 141536.8799999997, 69.32244280812031]
"3981"	[3012902.1499998798, 220632.75, 182.72194493297835]
"3995"	[2810742.04999999, 180190.30000000002, 235.01187709030017]
"4016"	[186272.21000000037, 16260.679999999988, 65.54264954257579]
"4023"	[2123889.8599999766, 149466.70000000004, 160.00375621515568]
"4030"	[96289.78000000006, 8704.1, 71.69752792256148]
"4044"	[168053.89000000025, 13130.660000000005, 87.52806770833347]
"4051"	[1689846.709999992, 149265.29, 141.02033797880264]
"4072"	[343400.43000000186, 26665.839999999884, 94.57461580831777]
"4093"	[190608.9399999993, 14128.05, 38.72591223080035]
"4107"	[2449861.2900000066, 187319.78000000017, 126.77160620957343]
"4114"	[1169984.189999992, 82184.12999999995, 97.54745622811339]
"4121"	[72067.62000000005, 5435.439999999991, 56.30282812500004]
"4135"	[1543262.929999986, 116195.3000000001, 189.54346966347163]
"4149"	[964910.8700000037, 81482.46999999997, 165.50786792452894]
"4156"	[2829411.9699999886, 246353.6999999994, 208.1674492348432]
"4163"	[1345586.2799999907, 119324.88000000008, 193.74892440604617]
"4170"	[299383.16000000056, 26183.47000000003, 22.521865643571847]
"4177"	[307707.6699999989, 24278.509999999904, 30.155592904743127]
"4184"	[940251.3899999972, 76931.11999999997, 89.60748975507455]
"4191"	[903481.7200000011, 71163.87, 192.39389267461695]
"4205"	[1320002.679999996, 107323.12000000007, 165.10352470293884]
"4219"	[1138801.9099999717, 83462.27000000009, 122.78187708894573]
"4226"	[527.72, 54.25, 40.59384615384616]
"4233"	[1451676.419999967, 130774.54000000011, 127.16156447091512]
"4247"	[701377.3300000005, 57833.64000000012, 108.30409666460787]
"4254"	[1117606.6900000058, 99693.7700000004, 159.18055690072723]
"4268"	[977385.6700000033, 88676.31000000014, 125.62797814910068]
"4275"	[1161679.4800000011, 89787.54000000011, 188.30920408494103]
"4282"	[126044.64000000016, 6627.03000000001, 115.42549450549465]
"4289"	[649979.7399999993, 58273.189999999995, 102.53663669348467]
"4296"	[1121917.7999999996, 78817.43000000107, 75.51442417715552]
"4303"	[570553.819999994, 41616.46999999987, 39.100453673245205]
"4310"	[797497.1299999944, 67469.27000000002, 75.40630956883457]
"4317"	[1023019.7900000082, 82615.99000000005, 94.3919348588308]
"4324"	[499867.10000000015, 36869.790000000066, 74.31862920011896]
"4331"	[226880.40000000084, 21327.5, 91.66884848484882]
"4338"	[71094.36, 5495.17, 157.98746666666668]
"4345"	[925662.209999978, 58849.019999999866, 33.761113502078125]
"4352"	[31870.030000000024, 2484.7999999999997, 93.4604985337244]
"4359"	[392261.2900000034, 25541.7199999998, 75.65309353905562]
"4366"	[404475.1000000075, 26471.659999999763, 61.05284528302]
"4373"	[776467.780000013, 49068.40000000025, 76.1690975083395]
"4380"	[262315.90999999933, 18612.700000000033, 95.04199637681135]
"4387"	[391701.1500000029, 30297.590000000004, 106.18084846842041]
"4394"	[14383.100000000002, 1090.9599999999998, 68.81866028708134]
"4401"	[290983.9900000004, 20182.45, 91.67737555135488]
"4408"	[196178.0899999997, 15082.770000000013, 88.96965532879805]
"4415"	[239170.49000000017, 21058.429999999993, 84.57230905233386]
"4422"	[28394.359999999986, 2115.89, 104.39102941176465]
"4429"	[415569.3100000056, 28227.90999999985, 95.77536529154311]
"4436"	[670610.1800000074, 49283.869999999835, 107.57301572024501]
"4443"	[563737.3000000037, 37198.75999999995, 162.83573079145108]
"4450"	[536427.3400000063, 34532.389999999876, 77.03968691655986]
"4457"	[648653.5000000072, 44571.32000000003, 79.75574818640197]
"4464"	[749876.1299999994, 48281.39000000004, 85.80800205973217]
"4471"	[185088.44999999995, 13915.08000000001, 79.98636560069143]
"4478"	[1699535.9899999727, 110079.50000000276, 92.82516740400747]
"4485"	[598959.9300000023, 49684.220000000096, 56.356786789612556]
"4492"	[325433.5199999997, 22284.910000000014, 101.57101123595497]
"4499"	[148027.31000000023, 11085.20000000001, 127.28057609630287]
"4506"	[320774.77999999997, 24634.749999999993, 126.98922406967536]
"4513"	[210259.5700000002, 14031.970000000008, 132.6558801261831]
"4520"	[373224.41999999946, 26826.21999999997, 122.73081880960193]
"4527"	[187480.79000000047, 15712.08000000001, 137.34856410256444]
"4534"	[50720.960000000014, 4233.85, 112.21451327433631]
"4541"	[111272.59000000023, 8731.830000000004, 88.5928264331212]
"4548"	[203334.14, 16016.749999999996, 144.9281111903065]
"4555"	[170993.67999999982, 11099.79, 138.23256265157625]
